,Column_A,Column_B,Column_C,Column_D,Column_E,target
0,-0.4492095843198556,-0.8215086234249903,1.2253095192393235,-0.9862420289358764,0.3462546678308531,0
1,-1.3765487037314144,-2.2909954321713535,-1.1905513044890719,-2.8929425637607253,1.0952284649880835,0
2,-1.4629051359398955,0.5181333695049701,-0.24647297136729926,-1.3884508940069267,1.6096015446902816,0
3,0.9657000536906728,-0.733203257832752,-0.16636266494357668,0.6932059594254356,-1.1215761803938014,1
4,-1.5561021966505244,1.1374528646323405,-0.45744786177853497,-1.1421412648761808,1.80063428454311,0
5,0.01898793044874081,0.26293487006448446,0.23484681780566055,0.1719882014578311,0.01980697749196275,0
6,0.30509967165421525,1.266992524000385,0.6373968159467936,1.0746799590954055,-0.12816171320238656,1
7,0.5590151570947967,1.0420250923879757,-0.6403729180464265,1.2385718972794226,-0.4279196747797668,1
8,0.5770131333594912,-0.2898746906649706,0.8914033489612645,0.4988242952690479,-0.647779936297153,1
9,0.9948629167854226,-0.8041054814470822,-0.19967871046669586,0.6862993090425993,-1.1628055634951202,1
10,2.0345621772687785,-1.6921443656436663,0.2897275074231719,1.3762969666444922,-2.3852146103306198,1
11,0.3583986672694662,-0.7001539321670307,1.5249630450781606,0.012871374852996276,-0.4808517064757353,0
12,0.881335063999,0.355929291548553,-0.41359592294019215,1.2179314064713809,-0.8688815908851176,1
13,-0.508752492476111,0.0023898695997486286,-2.327928050098046,-0.5843777363384126,0.5329339871699089,0
14,-0.9569127631631135,0.906470218961036,-0.8796300515600733,-0.5841593751034524,1.1385281071195583,0
15,-1.0991726444983343,1.9781422996162705,-0.0928918231187564,-0.13605941402408217,1.449193086267598,0
16,0.7252214266651958,-0.15670723413942533,-0.6969433281935329,0.7454950891771006,-0.7828290760295131,0
17,-0.5060438144915664,0.3689424558885104,0.8598610465151927,-0.37197016309436226,0.58542115079771,0
18,-0.21106870362902813,-0.5179938600934644,-0.08604771044748905,-0.5387666168878484,0.1427721199646786,0
19,0.7312918943781714,-0.282679011524111,0.4521942943991741,0.6805586276167641,-0.8081963123797293,0
20,1.0775572920029548,-0.6984390233253501,-0.8717937089110128,0.8418398002982238,-1.2334239358551673,1
21,1.8910806626883634,-1.6886373144046074,-0.9284523301098102,1.2131047266025239,-2.2344856985886468,1
22,-1.0445094448255787,0.7176865118189063,-0.41937089372479586,-0.7928011477144322,1.2017336879565967,0
23,-0.0753075780840842,-0.1784487378526577,1.2525965483244557,-0.18859203865711283,0.05190090258825662,0
24,-0.9464522642733941,0.419915819407062,-0.36564822680796355,-0.8499218040975062,1.0541436508948563,0
25,-1.3855735471351318,1.2362529714621238,-0.9821796181535905,-0.8893949449299575,1.637032745743418,0
26,1.25804728375136,-0.9264253291024866,-0.7707446915586675,0.9194710529816934,-1.4567741062538406,1
27,0.16817431474752742,0.07725345231779635,0.1456068368650543,0.2377332997120737,-0.16438894046575517,1
28,0.011590794292108852,-1.1719323278490303,0.7202149235190108,-0.655788440567615,-0.18900968099611404,0
29,-1.8904565097285035,0.06066394157888433,-1.2362441901044874,-2.1419032347724674,1.9881272505420264,0
30,0.07234092563431818,0.4032447643010353,1.1061444573650034,0.31352728359112225,-0.014867564858945803,1
31,1.3265092824864642,0.5316265752994005,1.7564033671967747,1.8307912092257033,-1.3083822908553535,1
32,0.024152177162475037,-0.013396076229877707,-0.31512354312017415,0.020158437273875007,-0.02730485896661619,0
33,1.9468400097517502,-1.4762665359631386,-0.42740792070750616,1.3985586152790144,-2.2608033328377197,1
34,-2.598119151085331,-0.1621085336984054,0.9659218085071226,-3.0838522933655597,2.695301685506872,0
35,1.2140194958207366,0.13023260520542357,-0.7727699067082733,1.472096056899877,-1.2512066810615354,1
36,0.09611367240260965,-0.3189264535688163,1.1318937295494373,-0.0714374926583905,-0.14874850471624002,0
37,-0.3370293309841996,-1.3113261783965773,-0.38173831672987346,-1.1367545505983652,0.1548952387441227,1
38,-1.7773838867272391,-0.3540621621638007,0.23828317752573816,-2.248513693698114,1.807166993679873,0
39,0.5645743835513743,0.9625627227501118,-1.2440973295267808,1.199602109127245,-0.4457322090549315,1
40,-1.8685703516276477,0.7885422705481674,0.7578561521124257,-1.7011114027404322,2.0750728021319826,0
41,-0.03440527556724049,0.6662960593606246,0.43473638782613205,0.3408204169534894,0.13657823693007815,1
42,2.3995503643374807,-2.0005086123678586,-0.28892380761154085,1.6204535667898008,-2.8138327450531184,1
43,0.28391840721565476,1.001014253453908,-0.9042113753720026,0.898428827699146,-0.14613199164542523,1
44,-0.032462247384647785,0.04427185329663974,-1.1751397490704947,-0.012097062053396002,0.04066401027836272,0
45,2.382354830519585,-1.9451087400601499,-0.47153399285103753,1.6322872562037802,-2.787470748023662,1
46,1.2528470745572384,-1.1922153974959717,-0.4257502012329407,0.761726855173013,-1.4914452998089713,1
47,2.668068719558267,-2.200484135995695,0.15579162619841366,1.815427759250345,-3.1251053590053948,1
48,1.1158987491163403,0.4021675942201606,-0.2602384177417387,1.5143922246475556,-1.107449405710025,1
49,1.9084058586025026,-1.5979449370433636,-0.9128182077748065,1.2848339989034037,-2.2389341697281013,1
50,-1.0613602382647507,-1.9979392115027967,0.27543540241012765,-2.362731386254783,0.8095123358426239,0
51,-1.376964267072181,1.2555211858477282,-1.9102736077254074,-0.8684813266789717,1.6309284551516812,0
52,0.23896784217662353,0.17704080705207348,1.2527476014512293,0.37621521477980413,-0.2234365589800163,1
53,1.8461212717225637,-1.322639386686803,-0.5452441962999063,1.370313906308988,-2.132182265579076,1
54,1.7175526728039583,-1.3506836194433944,0.44619537315815044,1.2062766571474857,-2.001826461091266,1
55,0.2503779212545466,1.0668227404117154,1.0703151529405024,0.8973870378739854,-0.10108879889331968,1
56,-0.8193014867212246,-1.7628760316358527,1.5899107079825736,-1.9498287228503302,0.591597285300967,0
57,0.7453409613015689,-0.2314740813046804,-0.41847486040739446,0.725970010899379,-0.8151749800112129,1
58,-1.0972164063773375,-2.681924476017142,1.0352191779391522,-2.794545878599861,0.7438155445446986,0
59,0.3830200639839427,1.3104484917110004,-0.5287811455991605,1.1892039559177612,-0.2031718154995028,1
60,1.2648456483836588,-0.8081809905446858,-1.10335536642318,0.9948116906685281,-1.4460445253028729,1
61,0.04257694259942418,-0.4504566044568339,0.6697698533952509,-0.2081751809043645,-0.11255652496198645,0
62,0.05761799134714152,1.1862261768745102,0.5455270398009664,0.7436319264149243,0.11871773016185039,1
63,0.6671518921822632,0.3594922281127122,-1.040746352740319,0.9733700994666387,-0.6441321957354625,1
64,0.21172193313066523,0.20644262621886122,-0.3728784470644063,0.3616336013519623,-0.1904774153649885,1
65,1.1878699948570752,0.28808428604539627,0.03823253556180776,1.5321172492174755,-1.200008734478911,1
66,-1.0723028650268709,0.6133806628970437,0.5291437448158252,-0.8843556327362209,1.215085886501258,0
67,-1.5899933872923988,1.5837865564422058,-1.6083900850858937,-0.9263199547867862,1.9034761147752324,0
68,-1.5833513619740303,0.4939638564464679,0.15984486365976078,-1.540924274975782,1.7320394703764777,0
69,2.957877365215872,-2.6111865699621486,0.8650411293979108,1.9145962544666082,-3.490469488767582,1
70,-1.6490909795688382,0.50651872879126,-1.0582147156472788,-1.6094439001861862,1.802752015728052,0
71,0.06341166491748707,1.7573158984952466,1.5604692531467326,1.0763750577386815,0.19884562050579568,1
72,2.169809431883817,-1.781660067308535,-0.8814930730561251,1.4809008542538473,-2.5403047418369074,1
73,-1.0961117152417856,0.9985474814267639,0.08144922768945985,-0.6918504089917106,1.2981415709712008,0
74,-0.24623961836332198,-1.0564250446006698,-0.7562048967932673,-0.8866857547900643,0.09832602508024857,0
75,2.0225901592595448,-1.7088992994001522,0.6456396460972154,1.3529467228534078,-2.375210809941038,1
76,1.4284342693439989,-1.2315100170608042,0.6577532471958918,0.9414498671261291,-1.6811844521371424,1
77,0.05573287147878625,1.4577263637119027,0.6155524642008696,0.8964788509806833,0.16166781272799924,1
78,0.9089057884764891,0.3596612181935108,0.14198726926221472,1.251805225407171,-0.8971799829271144,1
79,-1.2113900023035074,0.7135580594248266,0.7554732383703758,-0.9872930313290625,1.3758048287645042,0
80,0.4620185218236943,-0.23040751020457828,-1.1053887830312517,0.4003812158227633,-0.5184258486532591,0
81,-0.7957670217488535,1.7450938868371195,0.7265666044320566,0.08019806567606147,1.096408123254589,0
82,-1.7351103758278394,0.7924931638985719,-1.2293937394555068,-1.545199034845463,1.9359602623569245,0
83,1.2662024195982706,-0.67394028824272,-0.043211451296318815,1.0730206323693374,-1.4272042822169309,1
84,-0.21040980779942803,-0.9963962327558613,0.5354523396841327,-0.8111594020672472,0.06987855789190844,0
85,-1.4558547942170117,-0.07298553209816872,1.1191494354827642,-1.7178422952784764,1.513005313595737,0
86,1.1504289520783306,0.2881470032165213,1.7723662472738704,1.4890460434411485,-1.1608051622383746,1
87,0.1797623088394062,0.9177468531405977,-0.7053588661601937,0.7309678955220333,-0.04966639407118656,1
88,0.897402417620546,0.14782562097139074,1.0528656074017062,1.1176101628652664,-0.9171097040367738,1
89,-0.24414776494033552,0.8606997653415138,2.111343746500507,0.2103353551966889,0.3854820451340417,1
90,-1.6105961688996375,0.39180469493558867,0.3043213302743758,-1.6306214397024967,1.745141361489268,0
91,0.15718215148184367,1.1493485943441826,-0.2902908366887099,0.8372073440624594,0.008925957531120243,1
92,-1.2606631838771116,0.8760277926636674,1.3362687135544558,-0.9512580881917646,1.4519061410707477,0
93,-1.526147092542244,1.2544401576751238,-0.8315217375611946,-1.0408572963531275,1.7869331595720834,0
94,0.25009996115759425,1.2310850319435862,-0.2039805417913855,0.9908551641545746,-0.07600621596298252,0
95,0.8892369760198641,0.24060440994405408,1.4431150343569943,1.1611825559688105,-0.8945591197854015,1
96,0.9526007394055027,-0.4892515758125159,-1.702763544028398,0.8174123857239712,-1.0710446446918074,1
97,0.35795267200381153,1.2944736471116958,-0.2425913713307314,1.1512220126711545,-0.1793417533185825,1
98,0.5724592996296686,0.13482011057979537,-1.1959671177579227,0.7360675332561508,-0.5789149880667094,1
99,1.3270427559257323,-0.8699766365471339,0.5198451919196395,1.031137918366094,-1.5204804535100325,1
100,1.7843040311877956,-1.0540096623736612,-0.30405165136080753,1.4525202154853574,-2.02692715198203,1
101,1.0950205079343194,1.031970616945376,-0.28983327892503624,1.8499504533397921,-0.9905393487519539,0
102,-0.495072080422694,-1.8432785942711076,0.6930476741597437,-1.6224406261669233,0.24005190198012039,0
103,-1.0893836635261436,1.5140492638885146,0.42528832023530017,-0.38977031158759967,1.3689016151032172,0
104,-0.43574125386120865,1.7279290739525588,-0.6513052964789701,0.4849061980462328,0.716934603108177,1
105,-1.4485336953936983,0.0910113640651169,1.0289477977876123,-1.6157766722414006,1.5300929793063076,0
106,0.11869574833451302,1.207219836796315,0.21451419210900485,0.8259392737105249,0.05794870092559368,1
107,0.26662364628288404,1.2533569171078487,0.7971767101898906,1.0225958717574313,-0.08994214483385343,1
108,-0.6746418801037202,-0.7369159626927728,-0.3529550871039634,-1.1974895946016861,0.5950094630861194,0
109,-1.0353802661315876,-2.4061036332032852,-0.46989260193387183,-2.5658677759053408,0.7207129149096241,0
110,1.1759563322829367,-0.7676563083175749,1.2179691651796163,0.9156089159061026,-1.3468769683706254,1
111,-0.7854423316552435,-1.79493069133955,0.8515481906508244,-1.9291477586756445,0.5513148652383577,0
112,-0.7279708213758849,-1.629361199098878,0.8568790302429735,-1.7684445379209721,0.5161413250833404,0
